".chain",".draw","min_dist","cvd_safe","min_deutan","min_protan","min_tritan","mean_chroma","lightness_spread","mean_L"
1,115,0.146998855023572,0.0794241668387507,0.0794241065656059,0.0803225812865644,0.0848368488922945,0.121683126479086,0.660361375353052,0.683152173028087
1,116,0.1539144949059,0.0739124352633958,0.114330608143819,0.073814732080149,0.145357850195588,0.160498499338826,0.682086448813449,0.66564184559454
1,117,0.254756908556125,0.128934256960018,0.128846620800058,0.142953368141825,0.169786647845974,0.137888031226089,0.798239253804263,0.567253696362428
1,118,0.114962638934927,0.0234451333950227,0.0406723851028957,0.0329014345144725,0.0233973028688548,0.128917846886187,0.711295187160948,0.608231555465912
1,119,0.130442059245768,0.0411251765945823,0.0656511933123534,0.112673278348838,0.0411509734791578,0.108100929434758,0.88294841622006,0.648071767729693
1,120,0.198816910980786,0.107644890853181,0.107597290968941,0.141641908507663,0.166725981694881,0.139469923839297,0.745616049357875,0.648090779683301
1,121,0.135341461988942,0.0322218474636006,0.0470624074467547,0.0322402527653368,0.110322407290348,0.121854013262887,0.548866412849817,0.695182304765327
1,122,0.141789221460601,0.116449932326959,0.116452220021833,0.138920873027807,0.147537278527977,0.137962930169719,0.615032038166857,0.677998392951516
1,123,0.159928868323053,0.0507967836429315,0.0759826051308386,0.0507733539635783,0.0760784878707446,0.125217223001569,0.457165252014744,0.658899071022881
1,124,0.13435873500753,0.0672043756418378,0.0974266112555005,0.0933627274367479,0.0671638922012203,0.117897279140379,0.600125614680732,0.683747121775474
1,125,0.13435873500753,0.0672043756418378,0.0974266112555005,0.0933627274367479,0.0671638922012203,0.117897279140379,0.600125614680732,0.683747121775474
1,126,0.149771400592039,0.0716953649281906,0.110889190071754,0.138008339165319,0.0716401067885515,0.110861040441504,0.632049271162569,0.672410621208173
1,127,0.172793742520919,0.0862851589479552,0.106533216925885,0.0987970629251022,0.0862861816163792,0.131133457619594,0.459254382861605,0.653928530577826
1,128,0.180917664108483,0.0783219375884425,0.111023266603763,0.0930419213633842,0.0783662508944291,0.124156462445511,0.813184303570722,0.682785225802248
1,129,0.177785055013075,0.0730469235821089,0.125732657278918,0.0730386125937541,0.142292912867574,0.11767779415946,0.645383651022927,0.640808226456253
1,130,0.169031718462054,0.0971986182950912,0.0974285272045054,0.101131026318371,0.0971562132194071,0.133179532305998,0.6645019489369,0.716566588934785
1,131,0.150967766477727,0.128499215563297,0.128525599317369,0.143935857235397,0.136582478695463,0.125533773041418,0.719364776233878,0.700272840367591
